Name,Address,Location,Price,Cuisine,Longitude,Latitude,PhoneNumber,Url,WebsiteUrl,Award,GreenStar,FacilitiesAndServices,Description
"Äponem - Auberge du Presbytère","4 rue de  l'Église, Vailhan, 34320, France","Vailhan, France","€€€€","Modern Cuisine",3.2986749,43.5545013,+33467247649,https://guide.michelin.com/en/occitanie/vailhan/restaurant/aponem-auberge-du-presbytere,https://www.aponem-aubergedupresbytere.fr/,"Selected Restaurants",1,"Air conditioning,Great view,Interesting wine list,Terrace,Wheelchair access","The name of this restaurant housed in a 17C presbytery means ""happiness"" in the Pataxó language and, indeed, a real sense of delight is cultivated in the form of ingredients from the market and the kitchen garden (seven permaculture vegetable plots!). Enjoy your meal in a stunning location overlooking the countryside, or on the charming terrace in the shade of the wisteria."
"Mathieu Kergourlay - Château de Boisgelin","Domaine de Boisgelin, Pléhédel, 22290, France","Pléhédel, France","€€","Modern Cuisine",-3.0242695,48.6807486,+33296223767,https://guide.michelin.com/en/bretagne/plhdel/restaurant/mathieu-kergourlay,https://www.mathieu-kergourlay.com/,"Selected Restaurants",0,"Car park,Garden or park,Terrace,Wheelchair access","Chef Mathieu Kergourlay welcomes diners to this 450-hectare property and small castle, tastefully restored and decorated by his companion and himself. The tasty, generous and consummately crafted food is full of surprises, such as the mini pissaladière reworked by the chef, which is served with a marinated fillet of mackerel, perfectly grilled over the BBQ."
"Bistrot Constant","25 rue de l'Usine, Montech, 82700, France","Montech, France","€€","Traditional Cuisine",1.235913,43.9610235,+33563246302,https://guide.michelin.com/en/occitanie/montech/restaurant/bistrot-constant,https://www.bistrotconstant.com/,"Selected Restaurants",0,"Air conditioning,Car park,Terrace,Wheelchair access","This spruce lock gatehouse, on the banks of a side canal of the Garonne River, is home to a bistro run by a meticulous chef. Christophe Marque, who has taken over from Christian Constant. Marque continues to champion wholesome bistro traditions: egg mimosa served with fatty tuna; hake in breadcrumbs or crunchy sweetbread and baked macaroni with parmesan; île flottante (egg whites on custard) with pink pralines… Time-honoured classics faultlessly executed according to textbook tradition – bon appétit!"
"Le Cerisier","1 rue Saint-Joseph, Tournon-sur-Rhône, 07300, France","Tournon-sur-Rhône, France","€€","Modern Cuisine",4.8334326,45.0657729,+33475089102,https://guide.michelin.com/en/auvergne-rhone-alpes/tournon-sur-rhne/restaurant/le-cerisier,https://www.lecerisier-restaurant.fr/,"Selected Restaurants",0,"Air conditioning,Interesting wine list,Terrace,Wheelchair access","The menu at this small restaurant with a modern interior makes your mouth water in anticipation of the hearty, unpretentious dishes and the house speciality, pâté en croûte, made with different ingredients as the seasons change. In the kitchen, a couple is at work, preparing delicious cuisine that highlights local produce such as Ardèche trout. The desserts are particularly meticulous – poached pear with mulled wine, vanilla and speculoos trifle, pear sorbet. The terrific wine list (600 labels) includes a judicious choice of wines by the glass."
Clovis,"21 Grande-Rue, Tourrettes-sur-Loup, 06140, France","Tourrettes-sur-Loup, France","€€€","Modern Cuisine",7.05873,43.7154,+33493588704,https://guide.michelin.com/en/provence-alpes-cote-dazur/tourrettes-sur-loup/restaurant/clovis,https://clovisgourmand.fr/,"Selected Restaurants",0,"Air conditioning,Interesting wine list,Restaurant offering vegetarian menus","In this bistro in the heart of a medieval village, kick off your meal with a drink and nibbles, before sampling the chef’s unusual concept which involves several variations (starter & main course), all of which are based on one main ingredient (vegetable, meat or fish). Warm welcome and small private room."
"16âme","32 rue des Glaciers, Le Monêtier-les-Bains, 05220, France","Le Monêtier-les-Bains, France","€€","Modern Cuisine",6.5067018,44.9760626,+33492468412,https://guide.michelin.com/en/provence-alpes-cote-dazur/le-montier-les-bains/restaurant/16ame,http://www.16ame.fr,"Selected Restaurants",0,Terrace,"Behind a discreet façade is this inviting restaurant with decor that calls to mind a trapper's hut – we are in the mountains, after all! Julien Momon, originally from Corsica, worked in the kitchens of Christophe Bacquié and Gérard Boyer (formerly chef at Les Crayères in Reims) before becoming head chef at a hotel here in Monêtier-les-Bains. His dishes contain nothing but seasonal and local ingredients from this rural and Alpine territory, such as lamb from the Hautes-Alpes, coriander, mint, a pearly jus with olive oil or his lovage-infused cream."
"Le Relais d'Ozenay","1244 route de Brancion (Le Bourg), Ozenay, 71700, France","Ozenay, France","€€€","Modern Cuisine",4.84691,46.54288,+33385321793,https://guide.michelin.com/en/bourgogne-franche-comte/ozenay/restaurant/le-relais-d-ozenay,https://www.le-relais-dozenay.com/,"Selected Restaurants",0,"Car park,Terrace,Wheelchair access","In the picturesque medieval village of Ozenay, you cannot miss this colourful fronted inn. The contemporary interior provides the perfect foil to well-crafted cuisine by a chef who boasts a fine CV. His plating is particularly precise and flowery. Examples include velvety green peas, poached egg and an emulsion of smoked bacon. Fine view of the castle from one of the venue’s two terraces."
"L'Altiplano au K2 Palace","Le K2 Palace, 238 rue des Clarines, Courchevel 1850, Courchevel, 73120, France","Courchevel, France","€€€€",Peruvian,6.6388405,45.4122784,+33479413342,https://guide.michelin.com/en/auvergne-rhone-alpes/courchevel/restaurant/l-altiplano-au-k2-altitude,http://www.lek2palace.com,"Selected Restaurants",0,"Valet parking,Wheelchair access","This second restaurant of Le K2 Palace is absolutely on point with its Peruvian cuisine. In a cosy space, in which wood and stone strike a harmonious balance, the food plays on the intensities of chilli, a central element of this culinary culture. The generous and tasty dishes – scallop ceviche, bao de cerdo – are served alongside wok or barbecued dishes, and many are devised for sharing. Sébastien Vauxion's modern and creative desserts are the perfect end to this flavour-rich experience."
"La Table d'Emilie","8 place Carnot, Marseillan, 34340, France","Marseillan, France","€€€","Modern Cuisine",3.528355,43.35598,+33467776359,https://guide.michelin.com/en/occitanie/marseillan/restaurant/la-table-d-emilie-4605,"","Selected Restaurants",0,"Air conditioning,Terrace,Wheelchair access","The house where the poet Achille Maffre de Baugé was born is home to this very popular restaurant: the delicious and meticulous cuisine is anchored in French tradition (the pâté en croûte is excellent!). Made using fresh produce, this is particularly artfully plated food. To be enjoyed in a dining space with a vaulted ceiling or out on the pleasant patio."
Oxalis,"11 rue des Farges, Périgueux, 24000, France","Périgueux, France","€€","Modern Cuisine",0.7202488,45.18315,+33547143764,https://guide.michelin.com/en/nouvelle-aquitaine/prigueux/restaurant/oxalis-1205292,http://www.restaurant-oxalis.fr,"Selected Restaurants",0,"Air conditioning","This ancient edifice, whose oldest stones date back to the 13C, oozes historical cachet (exposed beams and stonework, vaulted cellar that can be rented out for private events), while the open kitchen behind a glass partition and splendid rough-hewn wooden tables add a contemporary touch. The chef-owner, whose CV boasts some top Parisian establishments, conjures up tasty dishes in a bistronomic vein at lunchtime (e.g. burrata with truffle and beetroot seasoning; seabream with aubergine caviar), with a more high-flying score in the evening (white asparagus and scallops; seabass, baby artichoke and cashew nuts)."
Getaria,"360 avenue du Général-de-Gaulle, Guéthary, 64210, France","Guéthary, France","€€","Modern Cuisine",-1.6087991,43.4233837,+33559512411,https://guide.michelin.com/en/nouvelle-aquitaine/guthary/restaurant/getaria,https://www.getaria.fr/,"Selected Restaurants",0,"Air conditioning,Terrace,Wheelchair access","You would be well inspired to make a halt in one of the Basque Coast’s most beautiful villages. In addition to a small room decked in white wainscoting, this inn boasts an exquisite patio shaded by plane trees tucked away to the rear. The chef, former vice-champion of pâté en croûte (pork pie) which he changes each season, also has a knack with fresh fish straight from the local fish auction (illustrated by a tataki of tuna or a ttoro – shellfish soup), as with Hispanic-Basque produce. The lunchtime menu is a bargain."
"L'Envers du Décor","9 rue du Clocher, Saint-Emilion, 33330, France","Saint-Emilion, France","€€","Traditional Cuisine",-0.1562106,44.8938046,+33557744831,https://guide.michelin.com/en/nouvelle-aquitaine/saint-milion/restaurant/l-envers-du-decor-27135,https://www.envers-dudecor.com/,"Selected Restaurants",0,"Air conditioning,Interesting wine list,Terrace,Wheelchair access","In the heart of this iconic wine village, a few steps from the bell tower, the picturesque red façade of this bistro catches the eye. Inside lies an elegant vintage décor with a zinc counter and leather bench seating. The menu runs the gamut of classic French staples from calf’s liver to rum baba. Fine selection of reasonably priced wines."
"Patachée","116 avenue Pierre-Mendès-France, Avrillé, 49240, France","Avrillé, France","€€","Modern Cuisine",-0.5895836,47.5068004,+33241881170,https://guide.michelin.com/en/pays-de-la-loire/avrille/restaurant/patachee,http://www.patachee.com,"Selected Restaurants",0,"","This small traditional restaurant in the town centre sports a bistro vibe, while rustic touches bear witness to the establishment’s age. The seasoned chef concocts tasty dishes with what his suppliers bring in fresh daily in a modern, hearty vein in which spices are often cast in the leading role: raviole of squab in Thai stock; lobster and cockles in curry-flavoured court-bouillon or line-caught pollock with an emulsion of Hanoi spices. Lunchtime menu at prices that make sense."
Garenne,"710 rue Van-Gogh, Livron-sur-Drôme, 26250, France","Livron-sur-Drôme, France","€€€","Modern Cuisine",4.8576618,44.7738518,+33475554454,https://guide.michelin.com/en/auvergne-rhone-alpes/livron-sur-drome_1513765/restaurant/garenne,https://garenne.net,"Selected Restaurants",0,"Air conditioning,Car park,Garden or park,Wheelchair access","In a landscape of hills and vineyards in Drôme Provençale, the farmhouse on this small organic winegrowing estate has been restored and is now home to a hotel and a fine dining restaurant. The lovely, bright contemporary space (almost a veranda with its open sides) allows you to feast on the surrounding nature, too. Artichoke and creamed artichoke accompanied by a surprising oyster ice cream; sole garnished with dulse seaweed, white asparagus caramelised and in an emulsion, shredded bottarga and confit shallot purée: local and organic produce, the plating, jus and sauces all appeal to the taste buds! A charming welcome and professional service."
Inari,"16 place Voltaire, Arles, 13200, France","Arles, France","€€€","Fusion, Creative",4.6314,43.67989,+33982272833,https://guide.michelin.com/en/provence-alpes-cote-dazur/arles/restaurant/inari-1204111,http://www.inari-arles.com,"Selected Restaurants",0,Terrace,"Having worked in some emblematic Parisian restaurants (Ze Kitchen Galerie, Saturne, Septime), chef Céline Pham, an adept of pop-up restaurants, has set up shop in the heart of Arles in a former chapel done up in a vintage vein. It is a pleasure to resample her spot-on, tasty French-Vietnamese fusion cuisine, in which vegetables, as one might imagine, often reign supreme. Examples include a fillet of red mullet, spelt bread, confit of tomatoes, stock of red mullet with garrigue oil, yellow courgettes and chrysanthemums. Concise natural wine list."
"Le Shardana","16 rue de la République, Bandol, 83150, France","Bandol, France","€€","Modern Cuisine",5.754168,43.1361405,+33494321779,https://guide.michelin.com/en/provence-alpes-cote-dazur/bandol/restaurant/le-shardana,"","Selected Restaurants",0,"Air conditioning,Terrace,Wheelchair access","Bang in the middle of the seaside resort, this spruce, modern edifice is reminiscent of Sardinia, both in terms of the décor and the succulent seasonal food. The menu, which changes monthly, is liberally strewn with local and Sardinian ingredients. Examples include gently steamed local croaker in a tomato and cognac sauce with crunchy vegetables and black garlic or panettone French toast with roast apples, salted butterscotch and a scoop of stracciatella ice cream. The chef’s radiant wife cheerfully and professionally manages the front of house. Concise wine list of mainly Italian and local vintages."
AGA,"7 rue Porte-de-la-Mer, Cadillac, 33410, France","Cadillac, France","€€","Modern Cuisine",-0.320726,44.6365674,+33556274763,https://guide.michelin.com/en/nouvelle-aquitaine/cadillac_1483145/restaurant/aga-1207755,https://restaurant-aga.fr/,"Selected Restaurants",0,"Air conditioning","Alexandre Goniak and Gerie Jenner met in Australia but opened their first venture in a small country town on the banks of the Garonne just two minutes from a medieval gateway. The contemporary bistro menu illustrates the chef’s spot-on craftsmanship and flair for devising intelligent recipes based on seasonal availability, illustrated by loin of pork with Paimpol cranberry beans, bacon cream, fluffy mashed potato and roast cauliflower. Casual, smiling welcome and a genuine desire to share and inform, in particular regarding the wines."
Ondine,"10 petite rue des Dentelles, Strasbourg, 67000, France","Strasbourg, France","€€€","Modern Cuisine",7.742881,48.5815124,+33388520291,https://guide.michelin.com/en/grand-est/strasbourg/restaurant/ondine-1206189,https://ondine-strasbourg.fr/,"Selected Restaurants",0,"","In the picturesque little streets of the Petite France neighbourhood, this tiny restaurant attracts those looking for a lively, meaningful culinary experience. At the helm are Noémie D'hooge, an art graduate turned chef, and her partner Marin Rémy, whose path has been more conventional. Their modern, predominantly plant-based set menu is full of finesse, featuring seasonal ingredients that have been carefully selected from small local producers. You'll be pleasantly struck by the variety of dishes, which are never repeated twice. The pair work in front of the customer in a pleasant, laid-back atmosphere. As for drinks, the Salvadoran sommelier serves a range of wines, often natural, as well as home-made kombuchas and other non-alcoholic concoctions."
Flocon,"75 rue Mouffetard, Paris, 75005, France","Paris, France","€€","Farm to table",2.3498081,48.842049,+33147071929,https://guide.michelin.com/en/ile-de-france/paris/restaurant/flocon,https://www.restaurantflocon.com/,"Selected Restaurants",0,"Air conditioning,Counter dining,Restaurant offering vegetarian menus","In a lively neighbourhood, the Flocon brothers’ eatery is depicted by a warm welcome, a buzzy vibe and a Scandinavian-ish interior. The mouthwatering score is seasonal and often demonstrates a plant-based edge: burnt leeks, lardo di Colonnata, onion pickles and a vermouth dressing; cabbage stuffed with fish, pistachio beurre blanc, cockles and Brussel sprouts. Handsome cuts of meat to be shared set the scene in the evening menu: Normandy beef tomahawk steak. On top of all that, everything is sensibly priced, including the wines."
"Le P'tit Roseau","2 avenue de la Gare, Issoire, 63500, France","Issoire, France","€€","Modern Cuisine",3.2534589,45.5438087,+33473890917,https://guide.michelin.com/en/auvergne-rhone-alpes/issoire/restaurant/le-p-tit-roseau,https://www.lepetitroseau.fr,"Selected Restaurants",0,Terrace,"Between the railway station and the picturesque René Cassin Square, Jérémy Bonhivers crafts an inspired culinary score. Delicate, tasty recipes, subtly perfumed with flowers, herbs and young shoots set the scene for colourful, exquisitely plated dishes. To be sampled either in the minimalist dining room or, weather permitting, on the covered terrace and patio abutting the square."
"Fenêtre sur Cour","5 rue du Maréchal-Foch, Cassel, 59670, France","Cassel, France","€€","Modern Cuisine",2.48767,50.79908,+33328420319,https://guide.michelin.com/en/hauts-de-france/cassel/restaurant/fenetre-sur-cour,https://www.restaurant-fenetresurcour.com/,"Selected Restaurants",0,"Terrace,Wheelchair access","Seared scallops, butternut squash and bacon foam; lightly smoked beef fillet, parsnips and candied shallots; sole fillets, white shimeji mushrooms and smoked butter – Jean-Luc Paulhan seamlessly creates meticulous, tasty cuisine, rife with contemporary flavours. The mezzanine room to the rear (with its window overlooking the courtyard) doubles up as a terrace during the summer months."
"Pétrelle","34 rue Pétrelle, Paris, 75009, France","Paris, France","€€€","Modern Cuisine, Farm to table",2.34643,48.88087,+33142821102,https://guide.michelin.com/en/ile-de-france/paris/restaurant/petrelle,https://www.petrelle.fr,"Selected Restaurants",0,"","Chef Lucie Boursier-Mougenot and sommelier Luca Danti, formerly at Caves Legrand, have revamped this restaurant once frequented by celebrities. In a romantic and intimate boudoir setting that is decorated with flea-market pieces, the chef serves lovely, delicate and healthy market-fresh cuisine with strong Mediterranean influences. Good wine cellar with over 150 references, for all budgets."
"Martin Comptoir","13 rue Lansecot, Limoges, 87000, France","Limoges, France","€€","Modern Cuisine",1.2571973,45.8291425,+33555342553,https://guide.michelin.com/en/nouvelle-aquitaine/limoges/restaurant/martin-comptoir,http://www.martincomptoir.fr,"Selected Restaurants",0,"Counter dining,Terrace","A stone’s throw from the market (ideal for fresh produce), the clientele is drawn by the work of youthful chef, Martin Dumas, also a local lad. His culinary score, perfectly in tune with today’s tastes, features a brief seasonal menu, generous hunks of meat to be shared and the house speciality, “thickly sliced calf’s liver”, which he learnt from Jean-Paul Arabian in Paris. Small, quiet terrace."
"Les P'tits Fayots","8 rue de l'Esquile, Toulouse, 31000, France","Toulouse, France","€€","Modern Cuisine",1.4418642,43.6063633,+33561232071,https://guide.michelin.com/en/occitanie/toulouse/restaurant/les-p-tits-fayots,https://www.lesptitsfayots.com/,"Selected Restaurants",0,"Air conditioning","A cosy, stylish restaurant on two levels serving modern and creative dishes, in which organic produce, particularly vegetables, from the Gers takes pride of place. The owner - chef is committed heart and soul to his culinary creations and business."
"Le Bœuf en Écailles","24 avenue du Marais-Poitevin, Magné, 79460, France","Magné, France","€€","Traditional Cuisine",-0.5276731,46.3111315,+33516257752,https://guide.michelin.com/en/nouvelle-aquitaine/magne/restaurant/le-b%C5%93uf-en-ecailles,http://www.leboeufenecailles.com,"Selected Restaurants",0,"Car park,Great view,Terrace,Wheelchair access","Authenticity is a word so often used as to be almost meaningless, but it is nonetheless the right term for the gutsy, flavoursome food of this establishment. The meat and fish recipes are steeped in generous mouth-watering flavours, such as 16-hour roast pork with mashed potato in olive oil. The lovely patio on the banks of the Sèvre Niortaise is also authentic."
